county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
NORTHAMPTON,NORTHAMPTON - 0951210,Superior Court Retention - John T Bender,,YES,Yes,155,,,
NORTHAMPTON,NORTHAMPTON - 0951210,Superior Court Retention - John T Bender,,NO,No,139,,,
NORTHAMPTON,NORTHAMPTON - 0951220,Superior Court Retention - John T Bender,,YES,Yes,495,,,
NORTHAMPTON,NORTHAMPTON - 0951220,Superior Court Retention - John T Bender,,NO,No,380,,,
NORTHAMPTON,NORTHAMPTON - 0951230,Superior Court Retention - John T Bender,,YES,Yes,317,,,
NORTHAMPTON,NORTHAMPTON - 0951230,Superior Court Retention - John T Bender,,NO,No,260,,,
NORTHAMPTON,NORTHAMPTON - 0951240,Superior Court Retention - John T Bender,,YES,Yes,192,,,
NORTHAMPTON,NORTHAMPTON - 0951240,Superior Court Retention - John T Bender,,NO,No,117,,,
NORTHAMPTON,NORTHAMPTON - 0951250,Superior Court Retention - John T Bender,,YES,Yes,452,,,
NORTHAMPTON,NORTHAMPTON - 0951250,Superior Court Retention - John T Bender,,NO,No,323,,,
NORTHAMPTON,NORTHAMPTON - 0951260,Superior Court Retention - John T Bender,,YES,Yes,101.03766333595,,,
NORTHAMPTON,NORTHAMPTON - 0951140,Superior Court Retention - John T Bender,,YES,Yes,1.01460415067,,,
NORTHAMPTON,NORTHAMPTON - 0951250,Superior Court Retention - John T Bender,,YES,Yes,7.94773251349,,,
NORTHAMPTON,NORTHAMPTON - 0951260,Superior Court Retention - John T Bender,,NO,No,89.096848578065,,,
NORTHAMPTON,NORTHAMPTON - 0951140,Superior Court Retention - John T Bender,,NO,No,0.894696387409,,,
NORTHAMPTON,NORTHAMPTON - 0951250,Superior Court Retention - John T Bender,,NO,No,7.008455034623,,,
NORTHAMPTON,NORTHAMPTON - 0951270,Superior Court Retention - John T Bender,,YES,Yes,90,,,
NORTHAMPTON,NORTHAMPTON - 0951270,Superior Court Retention - John T Bender,,NO,No,41,,,
NORTHAMPTON,NORTHAMPTON - 0951280,Superior Court Retention - John T Bender,,YES,Yes,240,,,
NORTHAMPTON,NORTHAMPTON - 0951280,Superior Court Retention - John T Bender,,NO,No,179,,,
NORTHAMPTON,NORTHAMPTON - 0951290,Superior Court Retention - John T Bender,,YES,Yes,226,,,
NORTHAMPTON,NORTHAMPTON - 0951290,Superior Court Retention - John T Bender,,NO,No,143,,,
NORTHAMPTON,NORTHAMPTON - 0951300,Superior Court Retention - John T Bender,,YES,Yes,217,,,
NORTHAMPTON,NORTHAMPTON - 0951300,Superior Court Retention - John T Bender,,NO,No,162,,,
NORTHAMPTON,NORTHAMPTON - 0951310,Superior Court Retention - John T Bender,,YES,Yes,167,,,
NORTHAMPTON,NORTHAMPTON - 0951310,Superior Court Retention - John T Bender,,NO,No,125,,,
NORTHAMPTON,NORTHAMPTON - 0951320,Superior Court Retention - John T Bender,,YES,Yes,144,,,
NORTHAMPTON,NORTHAMPTON - 0951320,Superior Court Retention - John T Bender,,NO,No,104,,,
NORTHAMPTON,NORTHAMPTON - 0951330,Superior Court Retention - John T Bender,,YES,Yes,124,,,
NORTHAMPTON,NORTHAMPTON - 0951330,Superior Court Retention - John T Bender,,NO,No,74,,,
NORTHAMPTON,NORTHAMPTON - 0951340,Superior Court Retention - John T Bender,,YES,Yes,196,,,
NORTHAMPTON,NORTHAMPTON - 0951340,Superior Court Retention - John T Bender,,NO,No,139,,,
NORTHAMPTON,NORTHAMPTON - 0951350,Superior Court Retention - John T Bender,,YES,Yes,264,,,
NORTHAMPTON,NORTHAMPTON - 0951350,Superior Court Retention - John T Bender,,NO,No,155,,,
NORTHAMPTON,NORTHAMPTON - 095010,Superior Court Retention - Mary Jane Bowes,,YES,Yes,301,,,
NORTHAMPTON,NORTHAMPTON - 095010,Superior Court Retention - Mary Jane Bowes,,NO,No,297,,,
NORTHAMPTON,NORTHAMPTON - 095010,Superior Court Retention - Mary Jane Bowes,,YES,Yes,261.07404844284,,,
NORTHAMPTON,NORTHAMPTON - 095960,Superior Court Retention - Mary Jane Bowes,,YES,Yes,11.368858131408,,,
NORTHAMPTON,NORTHAMPTON - 095970,Superior Court Retention - Mary Jane Bowes,,YES,Yes,23.557093425752,,,
NORTHAMPTON,NORTHAMPTON - 095010,Superior Court Retention - Mary Jane Bowes,,NO,No,212.563667820015,,,
NORTHAMPTON,NORTHAMPTON - 095960,Superior Court Retention - Mary Jane Bowes,,NO,No,9.256401384018,,,
NORTHAMPTON,NORTHAMPTON - 095970,Superior Court Retention - Mary Jane Bowes,,NO,No,19.179930795967,,,
NORTHAMPTON,NORTHAMPTON - 095020,Superior Court Retention - Mary Jane Bowes,,YES,Yes,72,,,
NORTHAMPTON,NORTHAMPTON - 095020,Superior Court Retention - Mary Jane Bowes,,NO,No,82,,,
NORTHAMPTON,NORTHAMPTON - 095030,Superior Court Retention - Mary Jane Bowes,,YES,Yes,100,,,
NORTHAMPTON,NORTHAMPTON - 095030,Superior Court Retention - Mary Jane Bowes,,NO,No,42,,,
NORTHAMPTON,NORTHAMPTON - 095040,Superior Court Retention - Mary Jane Bowes,,YES,Yes,102,,,
NORTHAMPTON,NORTHAMPTON - 095040,Superior Court Retention - Mary Jane Bowes,,NO,No,72,,,
NORTHAMPTON,NORTHAMPTON - 095050,Superior Court Retention - Mary Jane Bowes,,YES,Yes,120,,,
NORTHAMPTON,NORTHAMPTON - 095050,Superior Court Retention - Mary Jane Bowes,,NO,No,57,,,
NORTHAMPTON,NORTHAMPTON - 095060,Superior Court Retention - Mary Jane Bowes,,YES,Yes,232,,,
NORTHAMPTON,NORTHAMPTON - 095060,Superior Court Retention - Mary Jane Bowes,,NO,No,151,,,
NORTHAMPTON,NORTHAMPTON - 095070,Superior Court Retention - Mary Jane Bowes,,YES,Yes,28.950078003132,,,
NORTHAMPTON,NORTHAMPTON - 095080,Superior Court Retention - Mary Jane Bowes,,YES,Yes,37.049921996868,,,
NORTHAMPTON,NORTHAMPTON - 095070,Superior Court Retention - Mary Jane Bowes,,NO,No,24.563702548112,,,
NORTHAMPTON,NORTHAMPTON - 095080,Superior Court Retention - Mary Jane Bowes,,NO,No,31.436297451888,,,
NORTHAMPTON,NORTHAMPTON - 095335,Superior Court Retention - Mary Jane Bowes,,YES,Yes,4.199071002,,,
NORTHAMPTON,NORTHAMPTON - 095330,Superior Court Retention - Mary Jane Bowes,,YES,Yes,37.680159256824,,,
NORTHAMPTON,NORTHAMPTON - 095350,Superior Court Retention - Mary Jane Bowes,,YES,Yes,14.120769741232,,,
NORTHAMPTON,NORTHAMPTON - 095335,Superior Court Retention - Mary Jane Bowes,,NO,No,2.17451891175,,,
NORTHAMPTON,NORTHAMPTON - 095330,Superior Court Retention - Mary Jane Bowes,,NO,No,19.512939615141,,,
NORTHAMPTON,NORTHAMPTON - 095350,Superior Court Retention - Mary Jane Bowes,,NO,No,7.312541473138,,,
NORTHAMPTON,NORTHAMPTON - 095090,Superior Court Retention - Mary Jane Bowes,,YES,Yes,53,,,
NORTHAMPTON,NORTHAMPTON - 095090,Superior Court Retention - Mary Jane Bowes,,NO,No,66,,,
NORTHAMPTON,NORTHAMPTON - 095100,Superior Court Retention - Mary Jane Bowes,,YES,Yes,76,,,
NORTHAMPTON,NORTHAMPTON - 095100,Superior Court Retention - Mary Jane Bowes,,NO,No,41,,,
NORTHAMPTON,NORTHAMPTON - 095115,Superior Court Retention - Mary Jane Bowes,,YES,Yes,79,,,
NORTHAMPTON,NORTHAMPTON - 095115,Superior Court Retention - Mary Jane Bowes,,NO,No,51,,,
NORTHAMPTON,NORTHAMPTON - 095130,Superior Court Retention - Mary Jane Bowes,,YES,Yes,51,,,
NORTHAMPTON,NORTHAMPTON - 095130,Superior Court Retention - Mary Jane Bowes,,NO,No,71,,,
NORTHAMPTON,NORTHAMPTON - 095140,Superior Court Retention - Mary Jane Bowes,,YES,Yes,162,,,
NORTHAMPTON,NORTHAMPTON - 095140,Superior Court Retention - Mary Jane Bowes,,NO,No,127,,,
NORTHAMPTON,NORTHAMPTON - 095150,Superior Court Retention - Mary Jane Bowes,,YES,Yes,145,,,
NORTHAMPTON,NORTHAMPTON - 095150,Superior Court Retention - Mary Jane Bowes,,NO,No,122,,,
NORTHAMPTON,NORTHAMPTON - 095160,Superior Court Retention - Mary Jane Bowes,,YES,Yes,140,,,
NORTHAMPTON,NORTHAMPTON - 095160,Superior Court Retention - Mary Jane Bowes,,NO,No,100,,,
NORTHAMPTON,NORTHAMPTON - 095170,Superior Court Retention - Mary Jane Bowes,,YES,Yes,66,,,
NORTHAMPTON,NORTHAMPTON - 095170,Superior Court Retention - Mary Jane Bowes,,NO,No,56,,,
NORTHAMPTON,NORTHAMPTON - 095180,Superior Court Retention - Mary Jane Bowes,,YES,Yes,78,,,
NORTHAMPTON,NORTHAMPTON - 095180,Superior Court Retention - Mary Jane Bowes,,NO,No,60,,,
NORTHAMPTON,NORTHAMPTON - 095190,Superior Court Retention - Mary Jane Bowes,,YES,Yes,170,,,
NORTHAMPTON,NORTHAMPTON - 095190,Superior Court Retention - Mary Jane Bowes,,NO,No,114,,,
NORTHAMPTON,NORTHAMPTON - 095200,Superior Court Retention - Mary Jane Bowes,,YES,Yes,249,,,
NORTHAMPTON,NORTHAMPTON - 095200,Superior Court Retention - Mary Jane Bowes,,NO,No,215,,,
NORTHAMPTON,NORTHAMPTON - 095210,Superior Court Retention - Mary Jane Bowes,,YES,Yes,437,,,
NORTHAMPTON,NORTHAMPTON - 095210,Superior Court Retention - Mary Jane Bowes,,NO,No,258,,,
NORTHAMPTON,NORTHAMPTON - 095220,Superior Court Retention - Mary Jane Bowes,,YES,Yes,256,,,
NORTHAMPTON,NORTHAMPTON - 095220,Superior Court Retention - Mary Jane Bowes,,NO,No,190,,,
NORTHAMPTON,NORTHAMPTON - 095230,Superior Court Retention - Mary Jane Bowes,,YES,Yes,162,,,
NORTHAMPTON,NORTHAMPTON - 095230,Superior Court Retention - Mary Jane Bowes,,NO,No,115,,,
NORTHAMPTON,NORTHAMPTON - 095240,Superior Court Retention - Mary Jane Bowes,,YES,Yes,242,,,
NORTHAMPTON,NORTHAMPTON - 095240,Superior Court Retention - Mary Jane Bowes,,NO,No,167,,,
NORTHAMPTON,NORTHAMPTON - 095250,Superior Court Retention - Mary Jane Bowes,,YES,Yes,284,,,
NORTHAMPTON,NORTHAMPTON - 095250,Superior Court Retention - Mary Jane Bowes,,NO,No,219,,,
NORTHAMPTON,NORTHAMPTON - 095255,Superior Court Retention - Mary Jane Bowes,,YES,Yes,308,,,
NORTHAMPTON,NORTHAMPTON - 095255,Superior Court Retention - Mary Jane Bowes,,NO,No,221,,,
NORTHAMPTON,NORTHAMPTON - 095270,Superior Court Retention - Mary Jane Bowes,,YES,Yes,172,,,
NORTHAMPTON,NORTHAMPTON - 095270,Superior Court Retention - Mary Jane Bowes,,NO,No,144,,,
NORTHAMPTON,NORTHAMPTON - 095280,Superior Court Retention - Mary Jane Bowes,,YES,Yes,196,,,
NORTHAMPTON,NORTHAMPTON - 095280,Superior Court Retention - Mary Jane Bowes,,NO,No,137,,,
NORTHAMPTON,NORTHAMPTON - 095290,Superior Court Retention - Mary Jane Bowes,,YES,Yes,262,,,
NORTHAMPTON,NORTHAMPTON - 095290,Superior Court Retention - Mary Jane Bowes,,NO,No,190,,,
NORTHAMPTON,NORTHAMPTON - 095300,Superior Court Retention - Mary Jane Bowes,,YES,Yes,116,,,
NORTHAMPTON,NORTHAMPTON - 095300,Superior Court Retention - Mary Jane Bowes,,NO,No,67,,,
NORTHAMPTON,NORTHAMPTON - 095310,Superior Court Retention - Mary Jane Bowes,,YES,Yes,159,,,
NORTHAMPTON,NORTHAMPTON - 095310,Superior Court Retention - Mary Jane Bowes,,NO,No,119,,,
NORTHAMPTON,NORTHAMPTON - 095320,Superior Court Retention - Mary Jane Bowes,,YES,Yes,24,,,
NORTHAMPTON,NORTHAMPTON - 095320,Superior Court Retention - Mary Jane Bowes,,NO,No,18,,,
NORTHAMPTON,NORTHAMPTON - 095070,Superior Court Retention - Mary Jane Bowes,,YES,Yes,76.76157046285,,,
NORTHAMPTON,NORTHAMPTON - 095080,Superior Court Retention - Mary Jane Bowes,,YES,Yes,98.23842953715,,,
NORTHAMPTON,NORTHAMPTON - 095070,Superior Court Retention - Mary Jane Bowes,,NO,No,47.811492459718,,,
NORTHAMPTON,NORTHAMPTON - 095080,Superior Court Retention - Mary Jane Bowes,,NO,No,61.188507540282,,,
NORTHAMPTON,NORTHAMPTON - 095335,Superior Court Retention - Mary Jane Bowes,,YES,Yes,17.8460517585,,,
NORTHAMPTON,NORTHAMPTON - 095330,Superior Court Retention - Mary Jane Bowes,,YES,Yes,160.140676841502,,,
NORTHAMPTON,NORTHAMPTON - 095350,Superior Court Retention - Mary Jane Bowes,,YES,Yes,60.013271400236,,,
NORTHAMPTON,NORTHAMPTON - 095335,Superior Court Retention - Mary Jane Bowes,,NO,No,11.77239548775,,,
NORTHAMPTON,NORTHAMPTON - 095330,Superior Court Retention - Mary Jane Bowes,,NO,No,105.639017916453,,,
NORTHAMPTON,NORTHAMPTON - 095350,Superior Court Retention - Mary Jane Bowes,,NO,No,39.588586595954,,,
NORTHAMPTON,NORTHAMPTON - 095370,Superior Court Retention - Mary Jane Bowes,,YES,Yes,33.383156720496,,,
NORTHAMPTON,NORTHAMPTON - 095335,Superior Court Retention - Mary Jane Bowes,,YES,Yes,138.616843279504,,,
NORTHAMPTON,NORTHAMPTON - 095370,Superior Court Retention - Mary Jane Bowes,,NO,No,29.307306190668,,,
NORTHAMPTON,NORTHAMPTON - 095335,Superior Court Retention - Mary Jane Bowes,,NO,No,121.692693809332,,,
NORTHAMPTON,NORTHAMPTON - 095335,Superior Court Retention - Mary Jane Bowes,,YES,Yes,108,,,
NORTHAMPTON,NORTHAMPTON - 095335,Superior Court Retention - Mary Jane Bowes,,NO,No,69,,,
NORTHAMPTON,NORTHAMPTON - 095340,Superior Court Retention - Mary Jane Bowes,,YES,Yes,177,,,
NORTHAMPTON,NORTHAMPTON - 095340,Superior Court Retention - Mary Jane Bowes,,NO,No,133,,,
NORTHAMPTON,NORTHAMPTON - 095360,Superior Court Retention - Mary Jane Bowes,,YES,Yes,105.2352,,,
NORTHAMPTON,NORTHAMPTON - 095340,Superior Court Retention - Mary Jane Bowes,,YES,Yes,56.7648,,,
NORTHAMPTON,NORTHAMPTON - 095360,Superior Court Retention - Mary Jane Bowes,,NO,No,96.1408,,,
NORTHAMPTON,NORTHAMPTON - 095340,Superior Court Retention - Mary Jane Bowes,,NO,No,51.8592,,,
NORTHAMPTON,NORTHAMPTON - 095340,Superior Court Retention - Mary Jane Bowes,,YES,Yes,124,,,
NORTHAMPTON,NORTHAMPTON - 095340,Superior Court Retention - Mary Jane Bowes,,NO,No,87,,,
NORTHAMPTON,NORTHAMPTON - 095350,Superior Court Retention - Mary Jane Bowes,,YES,Yes,133,,,
NORTHAMPTON,NORTHAMPTON - 095350,Superior Court Retention - Mary Jane Bowes,,NO,No,95,,,
NORTHAMPTON,NORTHAMPTON - 095361,Superior Court Retention - Mary Jane Bowes,,YES,Yes,109,,,
NORTHAMPTON,NORTHAMPTON - 095361,Superior Court Retention - Mary Jane Bowes,,NO,No,66,,,
NORTHAMPTON,NORTHAMPTON - 095350,Superior Court Retention - Mary Jane Bowes,,YES,Yes,120,,,
NORTHAMPTON,NORTHAMPTON - 095350,Superior Court Retention - Mary Jane Bowes,,NO,No,105,,,
NORTHAMPTON,NORTHAMPTON - 095360,Superior Court Retention - Mary Jane Bowes,,YES,Yes,161,,,
NORTHAMPTON,NORTHAMPTON - 095360,Superior Court Retention - Mary Jane Bowes,,NO,No,90,,,
NORTHAMPTON,NORTHAMPTON - 095360,Superior Court Retention - Mary Jane Bowes,,YES,Yes,2.700718276107,,,
NORTHAMPTON,NORTHAMPTON - 095335,Superior Court Retention - Mary Jane Bowes,,YES,Yes,138.299281723893,,,
NORTHAMPTON,NORTHAMPTON - 095360,Superior Court Retention - Mary Jane Bowes,,NO,No,2.375099760548,,,
NORTHAMPTON,NORTHAMPTON - 095335,Superior Court Retention - Mary Jane Bowes,,NO,No,121.624900239452,,,
NORTHAMPTON,NORTHAMPTON - 095370,Superior Court Retention - Mary Jane Bowes,,YES,Yes,48.786610878597,,,
NORTHAMPTON,NORTHAMPTON - 095335,Superior Court Retention - Mary Jane Bowes,,YES,Yes,110.213389121403,,,
NORTHAMPTON,NORTHAMPTON - 095370,Superior Court Retention - Mary Jane Bowes,,NO,No,32.524407252398,,,
NORTHAMPTON,NORTHAMPTON - 095335,Superior Court Retention - Mary Jane Bowes,,NO,No,73.475592747602,,,
NORTHAMPTON,NORTHAMPTON - 095370,Superior Court Retention - Mary Jane Bowes,,YES,Yes,260,,,
NORTHAMPTON,NORTHAMPTON - 095370,Superior Court Retention - Mary Jane Bowes,,NO,No,191,,,
NORTHAMPTON,NORTHAMPTON - 095370,Superior Court Retention - Mary Jane Bowes,,YES,Yes,112.553929539287,,,
NORTHAMPTON,NORTHAMPTON - 095375,Superior Court Retention - Mary Jane Bowes,,YES,Yes,50.446070460713,,,
NORTHAMPTON,NORTHAMPTON - 095370,Superior Court Retention - Mary Jane Bowes,,NO,No,84.242818428178,,,
NORTHAMPTON,NORTHAMPTON - 095375,Superior Court Retention - Mary Jane Bowes,,NO,No,37.757181571822,,,
NORTHAMPTON,NORTHAMPTON - 095375,Superior Court Retention - Mary Jane Bowes,,YES,Yes,168,,,
NORTHAMPTON,NORTHAMPTON - 095375,Superior Court Retention - Mary Jane Bowes,,NO,No,133,,,
NORTHAMPTON,NORTHAMPTON - 095375,Superior Court Retention - Mary Jane Bowes,,YES,Yes,191,,,
NORTHAMPTON,NORTHAMPTON - 095375,Superior Court Retention - Mary Jane Bowes,,NO,No,162,,,
NORTHAMPTON,NORTHAMPTON - 095380,Superior Court Retention - Mary Jane Bowes,,YES,Yes,503,,,
NORTHAMPTON,NORTHAMPTON - 095380,Superior Court Retention - Mary Jane Bowes,,NO,No,284,,,
NORTHAMPTON,NORTHAMPTON - 095390,Superior Court Retention - Mary Jane Bowes,,YES,Yes,427,,,
NORTHAMPTON,NORTHAMPTON - 095390,Superior Court Retention - Mary Jane Bowes,,NO,No,246,,,
NORTHAMPTON,NORTHAMPTON - 095400,Superior Court Retention - Mary Jane Bowes,,YES,Yes,227,,,
NORTHAMPTON,NORTHAMPTON - 095400,Superior Court Retention - Mary Jane Bowes,,NO,No,153,,,
NORTHAMPTON,NORTHAMPTON - 095410,Superior Court Retention - Mary Jane Bowes,,YES,Yes,22,,,
NORTHAMPTON,NORTHAMPTON - 095410,Superior Court Retention - Mary Jane Bowes,,NO,No,10,,,
NORTHAMPTON,NORTHAMPTON - 095420,Superior Court Retention - Mary Jane Bowes,,YES,Yes,323,,,
NORTHAMPTON,NORTHAMPTON - 095420,Superior Court Retention - Mary Jane Bowes,,NO,No,179,,,
NORTHAMPTON,NORTHAMPTON - 095430,Superior Court Retention - Mary Jane Bowes,,YES,Yes,317,,,
NORTHAMPTON,NORTHAMPTON - 095430,Superior Court Retention - Mary Jane Bowes,,NO,No,195,,,
NORTHAMPTON,NORTHAMPTON - 095440,Superior Court Retention - Mary Jane Bowes,,YES,Yes,110,,,
NORTHAMPTON,NORTHAMPTON - 095440,Superior Court Retention - Mary Jane Bowes,,NO,No,42,,,
NORTHAMPTON,NORTHAMPTON - 095450,Superior Court Retention - Mary Jane Bowes,,YES,Yes,104,,,
NORTHAMPTON,NORTHAMPTON - 095450,Superior Court Retention - Mary Jane Bowes,,NO,No,80,,,
NORTHAMPTON,NORTHAMPTON - 095460,Superior Court Retention - Mary Jane Bowes,,YES,Yes,235,,,
NORTHAMPTON,NORTHAMPTON - 095460,Superior Court Retention - Mary Jane Bowes,,NO,No,254,,,
NORTHAMPTON,NORTHAMPTON - 095470,Superior Court Retention - Mary Jane Bowes,,YES,Yes,64,,,
NORTHAMPTON,NORTHAMPTON - 095470,Superior Court Retention - Mary Jane Bowes,,NO,No,35,,,
NORTHAMPTON,NORTHAMPTON - 095480,Superior Court Retention - Mary Jane Bowes,,YES,Yes,182,,,
NORTHAMPTON,NORTHAMPTON - 095480,Superior Court Retention - Mary Jane Bowes,,NO,No,116,,,
NORTHAMPTON,NORTHAMPTON - 095490,Superior Court Retention - Mary Jane Bowes,,YES,Yes,97,,,
NORTHAMPTON,NORTHAMPTON - 095490,Superior Court Retention - Mary Jane Bowes,,NO,No,77,,,
NORTHAMPTON,NORTHAMPTON - 095500,Superior Court Retention - Mary Jane Bowes,,YES,Yes,34,,,
NORTHAMPTON,NORTHAMPTON - 095500,Superior Court Retention - Mary Jane Bowes,,NO,No,25,,,
NORTHAMPTON,NORTHAMPTON - 095510,Superior Court Retention - Mary Jane Bowes,,YES,Yes,71,,,
NORTHAMPTON,NORTHAMPTON - 095510,Superior Court Retention - Mary Jane Bowes,,NO,No,41,,,
NORTHAMPTON,NORTHAMPTON - 095520,Superior Court Retention - Mary Jane Bowes,,YES,Yes,53,,,
NORTHAMPTON,NORTHAMPTON - 095520,Superior Court Retention - Mary Jane Bowes,,NO,No,38,,,
NORTHAMPTON,NORTHAMPTON - 095530,Superior Court Retention - Mary Jane Bowes,,YES,Yes,63,,,
NORTHAMPTON,NORTHAMPTON - 095530,Superior Court Retention - Mary Jane Bowes,,NO,No,37,,,
NORTHAMPTON,NORTHAMPTON - 095540,Superior Court Retention - Mary Jane Bowes,,YES,Yes,86,,,
NORTHAMPTON,NORTHAMPTON - 095540,Superior Court Retention - Mary Jane Bowes,,NO,No,40,,,
NORTHAMPTON,NORTHAMPTON - 095550,Superior Court Retention - Mary Jane Bowes,,YES,Yes,167,,,
NORTHAMPTON,NORTHAMPTON - 095550,Superior Court Retention - Mary Jane Bowes,,NO,No,131,,,
NORTHAMPTON,NORTHAMPTON - 095560,Superior Court Retention - Mary Jane Bowes,,YES,Yes,44,,,
NORTHAMPTON,NORTHAMPTON - 095560,Superior Court Retention - Mary Jane Bowes,,NO,No,39,,,
NORTHAMPTON,NORTHAMPTON - 095570,Superior Court Retention - Mary Jane Bowes,,YES,Yes,103,,,
NORTHAMPTON,NORTHAMPTON - 095570,Superior Court Retention - Mary Jane Bowes,,NO,No,55,,,
NORTHAMPTON,NORTHAMPTON - 095580,Superior Court Retention - Mary Jane Bowes,,YES,Yes,96,,,
NORTHAMPTON,NORTHAMPTON - 095580,Superior Court Retention - Mary Jane Bowes,,NO,No,78,,,
NORTHAMPTON,NORTHAMPTON - 095590,Superior Court Retention - Mary Jane Bowes,,YES,Yes,61,,,
NORTHAMPTON,NORTHAMPTON - 095590,Superior Court Retention - Mary Jane Bowes,,NO,No,29,,,
NORTHAMPTON,NORTHAMPTON - 095594,Superior Court Retention - Mary Jane Bowes,,YES,Yes,509,,,
NORTHAMPTON,NORTHAMPTON - 095594,Superior Court Retention - Mary Jane Bowes,,NO,No,370,,,
NORTHAMPTON,NORTHAMPTON - 095601,Superior Court Retention - Mary Jane Bowes,,YES,Yes,579,,,
NORTHAMPTON,NORTHAMPTON - 095601,Superior Court Retention - Mary Jane Bowes,,NO,No,432,,,
NORTHAMPTON,NORTHAMPTON - 095608,Superior Court Retention - Mary Jane Bowes,,YES,Yes,335,,,
NORTHAMPTON,NORTHAMPTON - 095608,Superior Court Retention - Mary Jane Bowes,,NO,No,232,,,
NORTHAMPTON,NORTHAMPTON - 095615,Superior Court Retention - Mary Jane Bowes,,YES,Yes,423,,,
NORTHAMPTON,NORTHAMPTON - 095615,Superior Court Retention - Mary Jane Bowes,,NO,No,277,,,
NORTHAMPTON,NORTHAMPTON - 095620,Superior Court Retention - Mary Jane Bowes,,YES,Yes,143,,,
NORTHAMPTON,NORTHAMPTON - 095620,Superior Court Retention - Mary Jane Bowes,,NO,No,113,,,
NORTHAMPTON,NORTHAMPTON - 095630,Superior Court Retention - Mary Jane Bowes,,YES,Yes,20,,,
NORTHAMPTON,NORTHAMPTON - 095630,Superior Court Retention - Mary Jane Bowes,,NO,No,23,,,
NORTHAMPTON,NORTHAMPTON - 095640,Superior Court Retention - Mary Jane Bowes,,YES,Yes,385,,,
NORTHAMPTON,NORTHAMPTON - 095640,Superior Court Retention - Mary Jane Bowes,,NO,No,252,,,
NORTHAMPTON,NORTHAMPTON - 095650,Superior Court Retention - Mary Jane Bowes,,YES,Yes,423,,,
NORTHAMPTON,NORTHAMPTON - 095650,Superior Court Retention - Mary Jane Bowes,,NO,No,247,,,
NORTHAMPTON,NORTHAMPTON - 095660,Superior Court Retention - Mary Jane Bowes,,YES,Yes,221,,,
NORTHAMPTON,NORTHAMPTON - 095660,Superior Court Retention - Mary Jane Bowes,,NO,No,126,,,
NORTHAMPTON,NORTHAMPTON - 095665,Superior Court Retention - Mary Jane Bowes,,YES,Yes,320.247910863612,,,
NORTHAMPTON,NORTHAMPTON - 095650,Superior Court Retention - Mary Jane Bowes,,YES,Yes,21.752089136388,,,
NORTHAMPTON,NORTHAMPTON - 095665,Superior Court Retention - Mary Jane Bowes,,NO,No,185.406685236828,,,
NORTHAMPTON,NORTHAMPTON - 095650,Superior Court Retention - Mary Jane Bowes,,NO,No,12.593314763172,,,
NORTHAMPTON,NORTHAMPTON - 095665,Superior Court Retention - Mary Jane Bowes,,YES,Yes,332,,,
NORTHAMPTON,NORTHAMPTON - 095665,Superior Court Retention - Mary Jane Bowes,,NO,No,218,,,
NORTHAMPTON,NORTHAMPTON - 095665,Superior Court Retention - Mary Jane Bowes,,YES,Yes,189,,,
NORTHAMPTON,NORTHAMPTON - 095665,Superior Court Retention - Mary Jane Bowes,,NO,No,120,,,
NORTHAMPTON,NORTHAMPTON - 095670,Superior Court Retention - Mary Jane Bowes,,YES,Yes,189,,,
NORTHAMPTON,NORTHAMPTON - 095670,Superior Court Retention - Mary Jane Bowes,,NO,No,140,,,
NORTHAMPTON,NORTHAMPTON - 095680,Superior Court Retention - Mary Jane Bowes,,YES,Yes,171,,,
NORTHAMPTON,NORTHAMPTON - 095680,Superior Court Retention - Mary Jane Bowes,,NO,No,116,,,
NORTHAMPTON,NORTHAMPTON - 095690,Superior Court Retention - Mary Jane Bowes,,YES,Yes,255,,,
NORTHAMPTON,NORTHAMPTON - 095690,Superior Court Retention - Mary Jane Bowes,,NO,No,165,,,
NORTHAMPTON,NORTHAMPTON - 095700,Superior Court Retention - Mary Jane Bowes,,YES,Yes,333,,,
NORTHAMPTON,NORTHAMPTON - 095700,Superior Court Retention - Mary Jane Bowes,,NO,No,279,,,
NORTHAMPTON,NORTHAMPTON - 095710,Superior Court Retention - Mary Jane Bowes,,YES,Yes,377,,,
NORTHAMPTON,NORTHAMPTON - 095710,Superior Court Retention - Mary Jane Bowes,,NO,No,265,,,
NORTHAMPTON,NORTHAMPTON - 095720,Superior Court Retention - Mary Jane Bowes,,YES,Yes,110,,,
NORTHAMPTON,NORTHAMPTON - 095720,Superior Court Retention - Mary Jane Bowes,,NO,No,82,,,
NORTHAMPTON,NORTHAMPTON - 095730,Superior Court Retention - Mary Jane Bowes,,YES,Yes,291,,,
NORTHAMPTON,NORTHAMPTON - 095730,Superior Court Retention - Mary Jane Bowes,,NO,No,231,,,
NORTHAMPTON,NORTHAMPTON - 095740,Superior Court Retention - Mary Jane Bowes,,YES,Yes,228,,,
NORTHAMPTON,NORTHAMPTON - 095740,Superior Court Retention - Mary Jane Bowes,,NO,No,149,,,
NORTHAMPTON,NORTHAMPTON - 095750,Superior Court Retention - Mary Jane Bowes,,YES,Yes,19,,,
NORTHAMPTON,NORTHAMPTON - 095750,Superior Court Retention - Mary Jane Bowes,,NO,No,8,,,
NORTHAMPTON,NORTHAMPTON - 095760,Superior Court Retention - Mary Jane Bowes,,YES,Yes,217,,,
